"","id","name","timestamps","date","time","fix","lat","long","zone","northing","easting","hdop","satellites"
"198","F736449","Randy","2023-04-28 16:00:07","2023-04-28","16:00","Resolved QFP",58.670631,-93.138601,"15V",6503386,491961,1,11
"199","F736449","Randy","2023-04-28 16:15:09","2023-04-28","16:15","Resolved QFP",58.670564,-93.138555,"15V",6503378,491964,1.4,9
"200","F736449","Randy","2023-04-28 16:30:08","2023-04-28","16:30","Resolved QFP",58.670942,-93.13886,"15V",6503420,491946,1.9,7
"201","F736449","Randy","2023-04-28 16:45:08","2023-04-28","16:45","Resolved QFP",58.670607,-93.138482,"15V",6503383,491968,1.8,7
"202","F736449","Randy","2023-04-28 17:00:09","2023-04-28","17:00","Resolved QFP",58.670631,-93.138455,"15V",6503386,491970,1.9,7
"203","F736449","Randy","2023-04-28 17:15:08","2023-04-28","17:15","Resolved QFP",58.670619,-93.138405,"15V",6503384,491973,1.1,8
"204","F736449","Randy","2023-04-28 17:30:09","2023-04-28","17:30","Resolved QFP",58.670584,-93.138538,"15V",6503381,491965,1.2,8
"205","F736449","Randy","2023-04-28 17:45:08","2023-04-28","17:45","Resolved QFP",58.670584,-93.138553,"15V",6503381,491964,1.3,8
"206","F736449","Randy","2023-04-29 00:00:07","2023-04-29","00:00","Resolved QFP",58.67063,-93.13856,"15V",6503386,491964,0.9,10
"207","F736449","Randy","2023-04-29 00:15:08","2023-04-29","00:15","Resolved QFP",58.670618,-93.13859,"15V",6503384,491962,0.8,12
"208","F736449","Randy","2023-04-29 00:30:08","2023-04-29","00:30","Resolved QFP",58.673729,-93.135384,"15V",6503730,492148,0.8,12
"209","F736449","Randy","2023-04-29 00:45:08","2023-04-29","00:45","Resolved QFP",58.679449,-93.143965,"15V",6504368,491652,0.9,12
"210","F736449","Randy","2023-04-29 01:00:07","2023-04-29","01:00","Resolved QFP",58.679629,-93.144042,"15V",6504388,491648,0.9,11
"211","F736449","Randy","2023-04-29 01:15:08","2023-04-29","01:15","Resolved QFP",58.679622,-93.144079,"15V",6504388,491646,0.9,11
"212","F736449","Randy","2023-04-29 01:30:08","2023-04-29","01:30","Resolved QFP",58.679601,-93.144046,"15V",6504385,491647,0.9,12
"213","F736449","Randy","2023-04-29 01:45:06","2023-04-29","01:45","Resolved QFP",58.679529,-93.144045,"15V",6504377,491648,1.6,8
"214","F736449","Randy","2023-04-29 02:00:09","2023-04-29","02:00","Resolved QFP",58.679565,-93.144042,"15V",6504381,491648,1.5,10
"215","F736449","Randy","2023-04-29 02:15:07","2023-04-29","02:15","Resolved QFP",58.679614,-93.144036,"15V",6504387,491648,1.2,11
"216","F736449","Randy","2023-04-29 02:30:09","2023-04-29","02:30","Resolved QFP (Uncertain)",58.679666,-93.143973,"15V",6504392,491652,1.3,8
"217","F736449","Randy","2023-04-29 02:45:08","2023-04-29","02:45","Resolved QFP",58.679647,-93.144016,"15V",6504390,491649,1,10
"218","F736449","Randy","2023-04-29 03:00:08","2023-04-29","03:00","Resolved QFP",58.679618,-93.143956,"15V",6504387,491653,0.9,10
"219","F736449","Randy","2023-04-29 03:15:08","2023-04-29","03:15","Resolved QFP",58.6796,-93.144015,"15V",6504385,491649,1.1,9
"220","F736449","Randy","2023-04-29 03:30:09","2023-04-29","03:30","Resolved QFP",58.679588,-93.144043,"15V",6504384,491648,1.1,9
"221","F736449","Randy","2023-04-29 03:45:08","2023-04-29","03:45","Resolved QFP",58.679596,-93.143991,"15V",6504385,491651,1.1,9
"222","F736449","Randy","2023-04-29 04:00:08","2023-04-29","04:00","Resolved QFP",58.679596,-93.144036,"15V",6504385,491648,1,10
"223","F736449","Randy","2023-04-29 04:15:09","2023-04-29","04:15","Resolved QFP",58.675879,-93.151963,"15V",6503972,491187,0.9,11
"224","F736449","Randy","2023-04-29 04:30:07","2023-04-29","04:30","Resolved QFP",58.670545,-93.172403,"15V",6503381,490001,1.6,9
"225","F736449","Randy","2023-04-29 04:45:09","2023-04-29","04:45","Resolved QFP",58.669292,-93.184591,"15V",6503243,489293,1,9
"226","F736449","Randy","2023-04-29 05:00:07","2023-04-29","05:00","Resolved QFP",58.665917,-93.192023,"15V",6502869,488861,0.7,11
"227","F736449","Randy","2023-04-29 05:15:09","2023-04-29","05:15","Resolved QFP",58.666009,-93.191076,"15V",6502879,488916,1,10
"228","F736449","Randy","2023-04-29 05:30:07","2023-04-29","05:30","Resolved QFP",58.666045,-93.190958,"15V",6502883,488923,0.9,10
"229","F736449","Randy","2023-04-29 05:45:07","2023-04-29","05:45","Resolved QFP",58.666008,-93.190965,"15V",6502879,488923,0.8,11
"230","F736449","Randy","2023-04-30 06:00:08","2023-04-30","06:00","Resolved QFP",58.674459,-93.246352,"15V",6503830,485713,0.8,11
"231","F736449","Randy","2023-04-30 07:15:09","2023-04-30","07:15","Resolved QFP",58.674478,-93.246454,"15V",6503832,485707,0.9,10
"232","F736449","Randy","2023-04-30 08:30:08","2023-04-30","08:30","Resolved QFP",58.674476,-93.24624,"15V",6503832,485720,0.9,11
"233","F736449","Randy","2023-04-30 09:45:09","2023-04-30","09:45","Resolved QFP",58.674465,-93.246347,"15V",6503831,485713,1.1,9
"234","F736449","Randy","2023-04-30 11:00:08","2023-04-30","11:00","Resolved QFP",58.673701,-93.270204,"15V",6503751,484330,1.3,9
"235","F736449","Randy","2023-05-01 18:00:08","2023-05-01","18:00","Resolved QFP",58.687628,-93.151791,"15V",6505280,491200,1,9
"236","F736449","Randy","2023-05-01 18:15:07","2023-05-01","18:15","Resolved QFP",58.687619,-93.151779,"15V",6505279,491201,0.9,10
"237","F736449","Randy","2023-05-01 18:30:08","2023-05-01","18:30","Resolved QFP",58.687649,-93.151824,"15V",6505282,491198,1.2,8
"238","F736449","Randy","2023-05-01 18:45:07","2023-05-01","18:45","Resolved QFP",58.687609,-93.151769,"15V",6505278,491202,1.1,8
"239","F736449","Randy","2023-05-01 19:00:08","2023-05-01","19:00","Resolved QFP",58.687587,-93.151754,"15V",6505275,491203,1.3,8
"240","F736449","Randy","2023-05-01 19:15:07","2023-05-01","19:15","Resolved QFP",58.687726,-93.151881,"15V",6505291,491195,2.2,7
"241","F736449","Randy","2023-05-01 19:30:06","2023-05-01","19:30","Resolved QFP",58.687642,-93.151794,"15V",6505282,491200,1,10
"242","F736449","Randy","2023-05-01 19:45:08","2023-05-01","19:45","Resolved QFP",58.687561,-93.151976,"15V",6505273,491190,2.1,8
"243","F736449","Randy","2023-05-01 20:00:07","2023-05-01","20:00","Resolved QFP",58.687596,-93.151708,"15V",6505276,491205,1.2,9
"244","F736449","Randy","2023-05-01 20:15:07","2023-05-01","20:15","Resolved QFP",58.68759,-93.151843,"15V",6505276,491197,0.8,12
"245","F736449","Randy","2023-05-01 20:30:08","2023-05-01","20:30","Resolved QFP",58.687622,-93.151801,"15V",6505279,491200,0.8,12
"246","F736449","Randy","2023-05-01 20:45:08","2023-05-01","20:45","Resolved QFP",58.687607,-93.151791,"15V",6505278,491200,0.8,11
"247","F736449","Randy","2023-05-01 21:00:07","2023-05-01","21:00","Resolved QFP",58.687622,-93.151784,"15V",6505279,491201,0.9,11
"248","F736449","Randy","2023-05-01 21:15:08","2023-05-01","21:15","Resolved QFP",58.687627,-93.151764,"15V",6505280,491202,0.9,11
"249","F736449","Randy","2023-05-01 21:30:07","2023-05-01","21:30","Resolved QFP",58.687679,-93.151788,"15V",6505286,491201,0.8,11
"250","F736449","Randy","2023-05-01 21:45:08","2023-05-01","21:45","Resolved QFP",58.690318,-93.152804,"15V",6505580,491142,0.8,12
"251","F736449","Randy","2023-05-01 22:00:07","2023-05-01","22:00","Resolved QFP",58.690818,-93.15458,"15V",6505636,491040,1,10
"252","F736449","Randy","2023-05-01 22:15:08","2023-05-01","22:15","Resolved QFP",58.691619,-93.156971,"15V",6505725,490901,1.2,8
"253","F736449","Randy","2023-05-01 22:30:07","2023-05-01","22:30","Resolved QFP",58.686852,-93.158255,"15V",6505194,490825,0.8,12
"254","F736449","Randy","2023-05-01 22:45:07","2023-05-01","22:45","Resolved QFP",58.683163,-93.16166,"15V",6504784,490627,1,10
"255","F736449","Randy","2023-05-01 23:00:08","2023-05-01","23:00","Resolved QFP",58.679132,-93.161259,"15V",6504335,490649,1.2,10
"256","F736449","Randy","2023-05-01 23:15:06","2023-05-01","23:15","Resolved QFP",58.677748,-93.168546,"15V",6504182,490226,0.8,12
"257","F736449","Randy","2023-05-01 23:30:08","2023-05-01","23:30","Resolved QFP",58.676546,-93.169673,"15V",6504049,490161,0.8,12
"258","F736449","Randy","2023-05-01 23:45:06","2023-05-01","23:45","Resolved QFP",58.676554,-93.169643,"15V",6504049,490162,0.8,12
"259","F736449","Randy","2023-05-02 12:00:06","2023-05-02","12:00","Resolved QFP",58.649935,-93.150665,"15V",6501083,491256,0.9,11
"260","F736449","Randy","2023-05-02 12:15:07","2023-05-02","12:15","Resolved QFP",58.651332,-93.149144,"15V",6501238,491345,0.8,11
"261","F736449","Randy","2023-05-02 12:30:07","2023-05-02","12:30","Resolved QFP",58.651676,-93.139634,"15V",6501275,491897,0.9,11
"262","F736449","Randy","2023-05-02 12:45:06","2023-05-02","12:45","Resolved QFP",58.651676,-93.139655,"15V",6501275,491896,0.9,12
"263","F736449","Randy","2023-05-02 13:00:07","2023-05-02","13:00","Resolved QFP",58.65163,-93.139569,"15V",6501270,491901,0.9,12
"264","F736449","Randy","2023-05-02 13:15:07","2023-05-02","13:15","Resolved QFP",58.651635,-93.139631,"15V",6501271,491897,1.1,10
"265","F736449","Randy","2023-05-02 13:30:07","2023-05-02","13:30","Resolved QFP",58.651717,-93.139715,"15V",6501280,491892,1.6,11
"266","F736449","Randy","2023-05-02 13:45:07","2023-05-02","13:45","Resolved QFP",58.651646,-93.139582,"15V",6501272,491900,1.8,9
"267","F736449","Randy","2023-05-02 14:00:07","2023-05-02","14:00","Resolved QFP",58.651535,-93.139798,"15V",6501260,491887,2.2,9
"268","F736449","Randy","2023-05-02 14:15:07","2023-05-02","14:15","Resolved QFP",58.651649,-93.139654,"15V",6501272,491896,1,11
"269","F736449","Randy","2023-05-02 14:30:07","2023-05-02","14:30","Resolved QFP",58.651597,-93.139692,"15V",6501267,491893,0.8,12
"270","F736449","Randy","2023-05-02 14:45:07","2023-05-02","14:45","Resolved QFP",58.651592,-93.139669,"15V",6501266,491895,0.9,11
"271","F736449","Randy","2023-05-02 15:00:07","2023-05-02","15:00","Resolved QFP",58.651851,-93.139677,"15V",6501295,491894,1.9,9
"272","F736449","Randy","2023-05-02 15:15:07","2023-05-02","15:15","Resolved QFP",58.651592,-93.139637,"15V",6501266,491897,1,10
"273","F736449","Randy","2023-05-02 15:30:06","2023-05-02","15:30","Resolved QFP",58.651587,-93.139719,"15V",6501266,491892,1,10
"274","F736449","Randy","2023-05-02 15:45:07","2023-05-02","15:45","Resolved QFP",58.651544,-93.139616,"15V",6501261,491898,1.1,10
"275","F736449","Randy","2023-05-02 16:00:07","2023-05-02","16:00","Resolved QFP",58.651562,-93.13963,"15V",6501263,491897,1.4,8
"276","F736449","Randy","2023-05-02 16:15:07","2023-05-02","16:15","Resolved QFP",58.651577,-93.139629,"15V",6501264,491897,1.2,10
"277","F736449","Randy","2023-05-02 16:30:07","2023-05-02","16:30","Resolved QFP",58.651618,-93.13962,"15V",6501269,491898,2,7
"278","F736449","Randy","2023-05-02 16:45:06","2023-05-02","16:45","Resolved QFP",58.65156,-93.139366,"15V",6501262,491912,1.5,9
"279","F736449","Randy","2023-05-02 17:00:11","2023-05-02","17:00","Resolved QFP",58.651335,-93.141718,"15V",6501238,491776,2.1,6
"280","F736449","Randy","2023-05-02 17:15:07","2023-05-02","17:15","Resolved QFP",58.651372,-93.141591,"15V",6501242,491783,1.6,8
"281","F736449","Randy","2023-05-02 17:30:08","2023-05-02","17:30","Resolved QFP",58.651382,-93.141531,"15V",6501243,491787,1.6,8
"282","F736449","Randy","2023-05-02 17:45:07","2023-05-02","17:45","Resolved QFP",58.651412,-93.141529,"15V",6501246,491787,1.5,7
"283","F736449","Randy","2023-05-03 00:00:07","2023-05-03","00:00","Resolved QFP",58.651617,-93.139623,"15V",6501269,491897,0.8,11
"284","F736449","Randy","2023-05-03 00:15:07","2023-05-03","00:15","Resolved QFP",58.651601,-93.139644,"15V",6501267,491896,0.9,11
"285","F736449","Randy","2023-05-03 00:30:07","2023-05-03","00:30","Resolved QFP",58.65161,-93.139634,"15V",6501268,491897,0.9,10
"286","F736449","Randy","2023-05-03 00:45:08","2023-05-03","00:45","Resolved QFP",58.651631,-93.139632,"15V",6501270,491897,0.9,11
"287","F736449","Randy","2023-05-03 01:00:07","2023-05-03","01:00","Resolved QFP",58.651645,-93.139637,"15V",6501272,491897,1.4,8
"288","F736449","Randy","2023-05-03 01:15:08","2023-05-03","01:15","Resolved QFP",58.651549,-93.13984,"15V",6501261,491885,1.6,9
"289","F736449","Randy","2023-05-03 01:30:07","2023-05-03","01:30","Resolved QFP",58.651533,-93.140441,"15V",6501260,491850,1.5,10
"290","F736449","Randy","2023-05-03 01:45:07","2023-05-03","01:45","Resolved QFP",58.652704,-93.152153,"15V",6501391,491171,1.1,11
"291","F736449","Randy","2023-05-03 02:00:08","2023-05-03","02:00","Resolved QFP",58.652666,-93.152191,"15V",6501387,491168,1.2,11
"292","F736449","Randy","2023-05-03 02:15:07","2023-05-03","02:15","Resolved QFP",58.652702,-93.152174,"15V",6501391,491169,1.2,10
"293","F736449","Randy","2023-05-03 02:30:07","2023-05-03","02:30","Resolved QFP",58.652684,-93.152154,"15V",6501389,491171,0.9,11
"294","F736449","Randy","2023-05-03 02:45:07","2023-05-03","02:45","Resolved QFP",58.652647,-93.152197,"15V",6501385,491168,0.8,11
"295","F736449","Randy","2023-05-03 03:00:08","2023-05-03","03:00","Resolved QFP",58.652646,-93.152185,"15V",6501385,491169,0.8,11
"296","F736449","Randy","2023-05-03 03:15:07","2023-05-03","03:15","Resolved QFP",58.652657,-93.152192,"15V",6501386,491168,0.9,11
"297","F736449","Randy","2023-05-03 03:30:07","2023-05-03","03:30","Resolved QFP",58.65265,-93.152174,"15V",6501385,491169,0.9,11
"298","F736449","Randy","2023-05-03 03:45:08","2023-05-03","03:45","Resolved QFP",58.652636,-93.152182,"15V",6501384,491169,0.9,11
"299","F736449","Randy","2023-05-03 04:00:07","2023-05-03","04:00","Resolved QFP",58.652644,-93.152194,"15V",6501385,491168,0.9,11
"300","F736449","Randy","2023-05-03 04:15:08","2023-05-03","04:15","Resolved QFP",58.652633,-93.152054,"15V",6501384,491176,1.6,7
"301","F736449","Randy","2023-05-03 04:30:07","2023-05-03","04:30","Resolved QFP",58.652663,-93.152224,"15V",6501387,491166,0.9,10
"302","F736449","Randy","2023-05-03 04:45:07","2023-05-03","04:45","Resolved QFP",58.65263,-93.152224,"15V",6501383,491166,0.7,11
"303","F736449","Randy","2023-05-03 05:00:07","2023-05-03","05:00","Resolved QFP",58.649462,-93.150684,"15V",6501030,491255,1,9
"304","F736449","Randy","2023-05-03 05:15:08","2023-05-03","05:15","Resolved QFP",58.648351,-93.151207,"15V",6500907,491224,0.9,10
"305","F736449","Randy","2023-05-03 05:30:07","2023-05-03","05:30","Resolved QFP",58.641969,-93.163707,"15V",6500198,490497,0.8,11
"306","F736449","Randy","2023-05-03 05:45:07","2023-05-03","05:45","Resolved QFP",58.636521,-93.177947,"15V",6499593,489669,0.8,11
"307","F736449","Randy","2023-05-04 06:00:07","2023-05-04","06:00","Resolved QFP",58.649653,-93.150761,"15V",6501052,491251,0.8,11
"308","F736449","Randy","2023-05-04 07:15:07","2023-05-04","07:15","Resolved QFP",58.649657,-93.150691,"15V",6501052,491255,0.9,10
"309","F736449","Randy","2023-05-04 08:30:09","2023-05-04","08:30","Resolved QFP",58.649759,-93.15075,"15V",6501063,491251,0.9,9
"310","F736449","Randy","2023-05-04 09:45:07","2023-05-04","09:45","Resolved QFP",58.649746,-93.150689,"15V",6501062,491255,0.9,11
"311","F736449","Randy","2023-05-04 11:00:08","2023-05-04","11:00","Resolved QFP",58.652498,-93.152146,"15V",6501369,491171,1.2,9
"312","F736449","Randy","2023-05-05 18:00:16","2023-05-05","18:00","Resolved QFP",58.654115,-93.155934,"15V",6501549,490952,2.9,6
"313","F736449","Randy","2023-05-05 18:15:26","2023-05-05","18:15","Resolved QFP",58.654101,-93.155942,"15V",6501548,490951,2.1,6
"314","F736449","Randy","2023-05-05 18:30:08","2023-05-05","18:30","Resolved QFP",58.654099,-93.155766,"15V",6501547,490961,1.2,8
"315","F736449","Randy","2023-05-05 18:45:07","2023-05-05","18:45","Resolved QFP",58.653997,-93.155731,"15V",6501536,490963,1.3,8
"316","F736449","Randy","2023-05-05 19:00:08","2023-05-05","19:00","Resolved QFP",58.653987,-93.15575,"15V",6501535,490962,1.3,8
"317","F736449","Randy","2023-05-05 19:15:07","2023-05-05","19:15","Resolved QFP",58.654005,-93.155673,"15V",6501537,490967,1.6,7
"318","F736449","Randy","2023-05-05 19:30:10","2023-05-05","19:30","Resolved QFP",58.653933,-93.155895,"15V",6501529,490954,2.9,7
"319","F736449","Randy","2023-05-05 19:45:08","2023-05-05","19:45","Resolved QFP",58.653959,-93.155797,"15V",6501532,490959,2.3,7
"320","F736449","Randy","2023-05-05 20:00:08","2023-05-05","20:00","Resolved QFP",58.65395,-93.155744,"15V",6501531,490963,1.1,8
"321","F736449","Randy","2023-05-05 20:15:07","2023-05-05","20:15","Resolved QFP",58.65397,-93.155742,"15V",6501533,490963,1.3,8
"322","F736449","Randy","2023-05-05 20:30:08","2023-05-05","20:30","Resolved QFP",58.654003,-93.155751,"15V",6501537,490962,1,9
"323","F736449","Randy","2023-05-05 20:45:07","2023-05-05","20:45","Resolved QFP",58.653999,-93.155749,"15V",6501536,490962,0.9,10
"324","F736449","Randy","2023-05-05 21:00:08","2023-05-05","21:00","Resolved QFP",58.653991,-93.155719,"15V",6501535,490964,0.9,10
"325","F736449","Randy","2023-05-05 21:15:09","2023-05-05","21:15","Resolved QFP",58.654,-93.155763,"15V",6501536,490961,1.1,8
"326","F736449","Randy","2023-05-05 21:30:06","2023-05-05","21:30","Resolved QFP",58.653981,-93.155718,"15V",6501534,490964,1,10
"327","F736449","Randy","2023-05-05 21:45:08","2023-05-05","21:45","Resolved QFP",58.65401,-93.155769,"15V",6501537,490961,1.2,8
"328","F736449","Randy","2023-05-05 22:00:08","2023-05-05","22:00","Resolved QFP",58.654012,-93.155824,"15V",6501538,490958,1.7,7
"329","F736449","Randy","2023-05-05 22:15:08","2023-05-05","22:15","Resolved QFP",58.654002,-93.155712,"15V",6501536,490964,1.3,9
"330","F736449","Randy","2023-05-05 22:30:08","2023-05-05","22:30","Resolved QFP",58.653897,-93.155857,"15V",6501525,490956,2.3,8
"331","F736449","Randy","2023-05-05 22:45:07","2023-05-05","22:45","Resolved QFP",58.653959,-93.155718,"15V",6501532,490964,1,10
"332","F736449","Randy","2023-05-05 23:00:08","2023-05-05","23:00","Resolved QFP",58.653732,-93.155834,"15V",6501506,490957,1,11
"333","F736449","Randy","2023-05-05 23:15:08","2023-05-05","23:15","Resolved QFP",58.653757,-93.155838,"15V",6501509,490957,0.9,11
"334","F736449","Randy","2023-05-05 23:30:07","2023-05-05","23:30","Resolved QFP",58.653764,-93.155772,"15V",6501510,490961,1,9
"335","F736449","Randy","2023-05-05 23:45:08","2023-05-05","23:45","Resolved QFP",58.653764,-93.155758,"15V",6501510,490962,0.9,10
"336","F736449","Randy","2023-05-06 12:00:07","2023-05-06","12:00","Resolved QFP",58.652231,-93.15323,"15V",6501339,491108,0.8,12
"337","F736449","Randy","2023-05-06 12:15:07","2023-05-06","12:15","Resolved QFP",58.652229,-93.153185,"15V",6501339,491111,1,10
"338","F736449","Randy","2023-05-06 12:30:07","2023-05-06","12:30","Resolved QFP",58.65224,-93.153163,"15V",6501340,491112,0.8,11
"339","F736449","Randy","2023-05-06 12:45:08","2023-05-06","12:45","Resolved QFP",58.652255,-93.153195,"15V",6501342,491110,0.9,11
"340","F736449","Randy","2023-05-06 13:00:07","2023-05-06","13:00","Resolved QFP",58.652234,-93.153207,"15V",6501339,491109,0.8,11
"341","F736449","Randy","2023-05-06 13:15:07","2023-05-06","13:15","Resolved QFP",58.652197,-93.153107,"15V",6501335,491115,1.1,11
"342","F736449","Randy","2023-05-06 13:30:08","2023-05-06","13:30","Resolved QFP",58.652198,-93.153251,"15V",6501335,491107,1.6,9
"343","F736449","Randy","2023-05-06 13:45:07","2023-05-06","13:45","Resolved QFP",58.652191,-93.153207,"15V",6501334,491109,1.7,9
"344","F736449","Randy","2023-05-06 14:00:07","2023-05-06","14:00","Resolved QFP",58.652255,-93.153145,"15V",6501342,491113,0.9,12
